cement_opc,scm_flyash,silica_sand,locally_avail_sand,w_b,hrwr_b,perc_of_fibre,aspect_ratio,tensile_strength,density,youngs_modulus,elongation,compressive_strength
1.0,1.2938863958282232,1.3643177717653727,0.20618817269816286,0.454721733789784,0.13341307182458112,3.850712750026053,0.26307489014331153,112.0,637.0,53.74791398921914,34.84,53.61411805998671
1.0,2.6618182025303483,0.18270577657644288,0.3972269135130208,0.4134784720330333,0.22725175891190394,1.2451394994872136,0.2974991485216381,112.0,637.0,42.2658616743725,34.84,42.91103012968149
1.0,1.9287955170184612,0.03855549888919702,0.16925969170485372,1.3189793814432986,0.3103616427524337,3.5838223430547607,0.3253138490750204,112.0,637.0,54.7536349048584,34.84,53.15646250273194
1.0,1.3654458472262134,0.29637792215488123,0.2937708212574409,0.7270042273648626,0.38804940322714054,3.8917258846484053,0.3762560576614045,112.0,637.0,52.775672994174336,34.84,51.60964139570641
1.0,1.8263143993164854,0.4935190638307529,0.3337421323848,0.46904385934832354,0.23353806687827605,0.8978130038450227,0.16920341004771913,112.0,637.0,54.06997962432878,34.84,52.35241058457014
1.0,0.8342472854759596,0.6813534747599603,0.3156219365300209,0.10337223080046912,0.18391652477795467,2.0489329175585733,0.4494383204685365,112.0,637.0,58.71564778980736,34.84,57.5908862249215
1.0,2.4827745820592413,0.13903198908823589,0.5521959971609688,0.40926054669665585,0.5313235099490146,2.597793937311314,0.22017656227182258,112.0,637.0,54.36676887234633,34.84,54.42591622460967
1.0,3.4766591175034294,0.352680403077183,0.194112335741578,1.1099991702936498,0.2861689753566607,0.5347787677844829,0.28801307355891614,112.0,637.0,40.07465021971921,34.84,41.40413216116151
1.0,0.507474269218179,0.547206727429687,0.41508463653231886,0.45761352095555297,0.23997206107325292,1.4645982266254067,0.35143934078439154,112.0,637.0,55.741737301484264,34.84,55.151716277331
1.0,0.9963229579260384,0.2692486261127672,0.37626479851781053,0.6631001019234756,0.10526999051915825,1.4401583394911848,0.32648292622705566,112.0,637.0,45.2173650776294,34.84,43.57953254543659
1.0,0.948793942248156,0.2081846747036623,0.24703511476741946,0.534847092131914,0.2876182533865837,1.4893437655020845,0.36467075709496094,112.0,637.0,45.61166762425819,34.84,45.05461065531164
1.0,2.038968027341582,0.42811202183580505,0.488003952980398,0.3446985277277942,0.26069651057086113,3.324581891449637,0.3561148098511274,112.0,637.0,57.62311748517275,34.84,58.310720130898346
1.0,1.5489168159650275,0.0035320322799254197,0.22928543347683242,1.0241918011917537,0.13267571564810626,1.9699956655061022,0.30991076859746414,112.0,637.0,43.959230906327996,34.84,43.442454980361916
1.0,1.0838954733026887,0.18957098752569237,0.24449708061661765,0.48321137714154366,0.17684694865832123,2.472098048519601,0.33473624748811753,112.0,637.0,50.95908437998451,34.84,51.94290791374164
1.0,1.1784541803302584,1.4,0.24192526870040276,0.3087605609121197,0.2738350849355583,2.111536132072489,0.2113424447086991,112.0,637.0,48.40039863412222,34.84,49.099482292890784
1.0,1.027872758696036,0.4016991468043806,0.14937005043836127,0.44441719698853693,0.33014981499107554,5.0,0.23878834296035384,112.0,637.0,63.35728698923104,34.84,63.1946011867659
1.0,1.9071912791006338,1.4,0.3238808043301102,0.8976449082249431,0.157063381534278,3.249275991824421,0.2246553329479658,112.0,637.0,55.42296664646361,34.84,55.81643101062767
1.0,1.5353548663314265,0.322914965003955,0.30520784025588693,0.2098253294685093,0.15781615781841615,2.006833762783773,0.16263923601254476,112.0,637.0,66.04621859995771,34.84,66.37225263008567
1.0,1.1467692011676769,0.8358399430069844,0.23296711833137154,0.503273802159249,0.2769053639690866,1.7850345296487926,0.22646841504121498,112.0,637.0,52.276108690420934,34.84,51.96571077920035
1.0,1.03851309685521,0.15884167541942337,0.4739674609853515,0.45614859049905476,0.17161262035938182,1.4533835566972033,0.221516544223614,112.0,637.0,49.25269568389864,34.84,48.86998003479305
1.0,2.6858569296204067,0.1902728771116358,0.20528662216640778,0.20355716415578928,0.2363953459200085,1.2743188892966835,0.2268823999058753,112.0,637.0,41.59383038901958,34.84,40.81370822790355
1.0,2.4501457913508213,0.1171471112689754,0.12555490248603765,0.6450869587291633,0.6349256261140342,1.1458040691373363,0.32840421545402854,112.0,637.0,45.3893465633393,34.84,45.78451485167493
1.0,1.9188041831225908,0.7799254410149313,0.49982907013972944,0.499809531852992,0.2558314298769998,3.227161916084236,0.23568766919385928,112.0,637.0,67.3509547935193,34.84,67.5438737583267
1.0,2.3164497721221435,0.07969033984084875,0.3561369492007538,0.6821606952730216,0.43581752956885333,1.322572163688379,0.342145338070788,112.0,637.0,42.71318525644751,34.84,41.50032705655857
1.0,0.618952844842468,0.011013244490453373,0.30761385097113636,0.776689263441021,0.14020386436130564,2.745652976525272,0.19583656116493556,112.0,637.0,54.414859459050255,34.84,54.89283198016521
1.0,0.7386531203068317,0.6975250119141561,0.2130651954818724,0.42761412490194073,0.1780250683711383,1.5930015282084449,0.24193789750416572,112.0,637.0,57.35203931502479,34.84,57.682698790227285
1.0,0.6901658997144631,0.06800470991062456,0.27612061468826476,0.33301894193590637,0.17614697107290767,1.416189014976773,0.25711126125115247,112.0,637.0,56.32578172788544,34.84,56.005475193686955
1.0,1.3883837107781791,0.6042840984813269,0.1500994988645484,0.21566720648331836,0.15048755178806283,1.7297193049197976,0.3702537030877657,112.0,637.0,58.93706121593741,34.84,59.12283120971029
1.0,2.3560845926284903,0.2035715977283647,0.22253312393776328,0.318566740803014,0.10794715510688678,4.742055001380035,0.28543693188554675,112.0,637.0,64.79204927267052,34.84,65.34528817466368
1.0,1.0926663375980716,1.4,0.171909954053374,0.4420730631216455,0.2878334930265547,5.0,0.30104673831589374,112.0,637.0,55.14322523091087,34.84,54.77043685006051
1.0,2.5243504134123502,1.357324387277808,0.2678233920075731,0.2715680693736648,0.3171238159151235,1.7001892693831997,0.21833180369059754,112.0,637.0,51.529535839893576,34.84,50.01138558254431
1.0,0.9950846975578004,0.055538916554310924,0.3444603410912732,0.5885884412557097,0.16287936934685293,1.62770193918604,0.3426715534989377,112.0,637.0,45.39622423635284,34.84,45.548575339335244
1.0,1.285253438404267,0.26702299808851754,0.16275147582811256,0.27985967601710454,0.18005597487723918,3.185958450484953,0.27760693333453923,112.0,637.0,64.25975597159545,34.84,65.3505991235573
1.0,1.0856146562872255,0.010747687555347196,0.31940290241499353,0.18210647857073003,0.27173662042617014,2.1759654196006593,0.18758654683933532,112.0,637.0,63.600297429881,34.84,63.073674414485446
1.0,1.2313416817703042,0.4486964625771342,0.26156790930719104,0.32932119977508156,0.2640801542904462,1.4835517119472137,0.3309174648824314,112.0,637.0,64.19112123713711,34.84,65.6084657609871
1.0,1.3062499929906857,0.0679081694720123,0.31445312353195337,0.48208248964494094,0.43807649166603013,2.555224032316352,0.30105451363381197,112.0,637.0,52.53500246042421,34.84,53.02890455659499
1.0,0.43880736382870267,0.2862062577114894,0.221091906332071,0.23422416184526113,0.4606795267726983,2.9143681210725307,0.2598899885331822,112.0,637.0,62.18226116624751,34.84,62.48592059321911
1.0,1.668166585889942,0.0011349635944299249,0.3168740961805759,0.28198959132465024,0.1871091621139745,1.8055143083382925,0.25982661748647135,112.0,637.0,58.04869227397906,34.84,56.69829976096681
1.0,1.2895338530201954,0.001700475264636983,0.18605593121574954,0.32083111022750244,0.25265490517139094,1.8296603479707958,0.21969229049646108,112.0,637.0,62.43999206206384,34.84,62.91788049726969
1.0,2.943434092320195,0.10671161755074851,0.12784622571899634,0.342599510554914,0.15844963629117462,4.571809879517081,0.36790182405608884,112.0,637.0,45.640298169133956,34.84,45.88024898917822
1.0,1.8694873705927224,1.0054225623755506,0.13944571973465386,0.5102711945091121,0.5538914827966661,1.3700097513183656,0.3329489622857194,112.0,637.0,40.530134873328926,34.84,40.17352788932248
1.0,1.6298076666227383,0.16814044753253032,0.20023166151356317,0.6048319630762752,0.29856948593978666,1.5656000659284885,0.2203033273197018,112.0,637.0,49.96447952020409,34.84,50.931458645486124
1.0,2.853278440185497,0.4972759372870714,0.1312824612983093,0.3468129913210202,0.429546818872289,1.6243319912007554,0.2847262151610853,112.0,637.0,45.675102202951514,34.84,46.21094617851878
1.0,2.7050248313184757,0.00807972827084911,0.4372204681375458,0.2615255582922279,0.21793913419184208,4.537346153738218,0.23883476969177148,112.0,637.0,53.75386616534391,34.84,53.02649488488209
1.0,3.011302125560215,0.3832268113192795,0.23491125672337282,0.47076973435120045,0.4353838008944975,0.7909981564803625,0.2095165915449898,112.0,637.0,42.20961955484839,34.84,42.81725298387307
1.0,1.0302948633564089,0.35549976722758775,0.3439110185465899,0.5695596575960097,0.3791857506213573,2.9913897465225228,0.4032692536368484,112.0,637.0,57.041342723711175,34.84,57.03228801577398
1.0,0.6796626758361475,0.5800838821245408,0.3270443483237194,0.9852428666790678,0.495367520742551,1.9954889393669175,0.259303912892415,112.0,637.0,55.11824842375129,34.84,55.5187868925822
1.0,0.44037289485142284,0.33847033705506446,0.2430228883810115,0.7798385041918889,0.13347875705676815,4.790932311641917,0.23166300707327425,112.0,637.0,56.71930412629715,34.84,56.39074455192287
1.0,2.30003125139364,1.4,0.7272912371134019,0.23429414076378866,0.2713062940330858,2.3962662142540365,0.21368706888520042,112.0,637.0,53.42999270660002,34.84,54.02438255229563
1.0,0.3934865884049525,0.18085156597881,0.7272912371134019,0.4097328356088428,0.45242365172098453,0.7279760338793688,0.26612428093956814,112.0,637.0,45.32556966242128,34.84,45.826965023216
1.0,1.5475956505709507,0.075722234273009,0.4116426914436889,0.5522948560627696,0.16369646976085309,4.352405148429046,0.17233275612777174,112.0,637.0,59.234325304164834,34.84,58.18554327433829
1.0,0.5358366989412752,0.6083697606580634,0.1718124807599717,0.2874086353560476,0.33926738135156675,1.8089560335973471,0.271672714369357,112.0,637.0,56.338755930452756,34.84,56.68095561172218
1.0,2.4745603134786958,0.3898945782654304,0.4181245628290999,0.3689456245877735,0.3477608368059885,0.7672985048800328,0.3723739022825195,112.0,637.0,45.2191886427037,34.84,46.239535560190745
1.0,1.7919392320812852,0.08070734433095389,0.12466333681173254,0.6158361042187046,0.3710632133970906,1.669024000763368,0.34873371994715685,112.0,637.0,45.076607271339164,34.84,45.32721331796479
1.0,2.4671727701081485,0.5061601029785787,0.4124034163269076,0.4981926916760974,0.30880732609062417,2.0586790549613303,0.31459171500048644,112.0,637.0,53.45373149543345,34.84,53.48797012111104
1.0,1.56539419602381,0.7948035602530237,0.09169153440608269,0.44003991706080625,0.35590018829230025,1.2291519051353976,0.4908426720750406,112.0,637.0,53.52780725513001,34.84,53.48480541431009
1.0,0.7888573952308848,0.40759402708394477,0.21473219318204825,0.3171029942617795,0.3244794431059159,0.9774078139076531,0.29859599422225874,112.0,637.0,61.10979345112999,34.84,60.88396526011984
1.0,1.069646826411508,0.3382508709759921,0.38399719990016234,0.21340666496867147,0.47262630956856766,2.329970538462565,0.22792875747024496,112.0,637.0,61.969562781127145,34.84,62.710643510784735
1.0,2.181699555391896,0.027346943256933907,0.28068558438090496,0.37607315841948064,0.1825453986142386,1.1205425539229898,0.3413444286549038,112.0,637.0,42.891413667225954,34.84,43.02040471594945
1.0,0.5049231164032902,0.17377948698207418,0.1381447213771307,0.4200559405363403,0.309839727927927,1.242776204167396,0.29032000782310696,112.0,637.0,44.73146379898412,34.84,45.93849436934975
1.0,1.020715883043953,0.07272111084407745,0.25865420663821215,0.21098508303418412,0.4807008217161902,3.8572292808893733,0.2840240577581414,112.0,637.0,63.157060094600574,34.84,62.4873596446658
1.0,0.9393976777012205,0.520027600294177,0.2807308497862924,0.45033272008922925,0.1766176523991036,1.7294775536796407,0.30133586402143936,112.0,637.0,56.014623068024015,34.84,56.39198672697721
1.0,1.315985328953395,0.029396848748236226,0.26206955893861594,0.5348697732497465,0.18498841921824571,1.1348059687524596,0.25677229914329214,112.0,637.0,47.18283066782446,34.84,46.90019445131337
1.0,1.9023737183363938,0.03507398884336199,0.20763787681696336,0.3110660768883279,0.3396895850481231,1.322208911169215,0.4336178245263773,112.0,637.0,55.04225201852493,34.84,54.797427232502415
1.0,2.434507664971702,0.061252222544945056,0.33561553359984564,0.5379274316686605,0.521596954224258,2.43134217306619,0.19310578835421507,112.0,637.0,54.213887562391896,34.84,53.498734780857355
1.0,0.5934844531048346,0.09815676083347298,0.37473172842211444,0.5046444779503648,0.24437895474526983,2.4729574479408996,0.3398786631077761,112.0,637.0,50.11788645098451,34.84,49.94340394448583
1.0,0.8213955414927104,0.04995234256614678,0.22862078563104157,0.37756221292983294,0.274133799495143,2.776723590763892,0.2902095434237622,112.0,637.0,53.7827459376375,34.84,54.3014495892066
1.0,0.6374122520887617,0.16399741787356548,0.4321416018949001,0.35709997698652185,0.3134920922387809,2.9657229992969576,0.31267158072882706,112.0,637.0,55.7646574031515,34.84,54.832758668432525
1.0,1.3448733678599039,0.18548989078893674,0.2284407886068205,0.372375610148394,0.20488773600172436,2.371224481724039,0.25771847937472653,112.0,637.0,54.91072908136471,34.84,54.671533228121916
1.0,0.6863461965440865,0.7066798226690346,0.20122055740058953,0.2865465788598946,0.7826746820936634,2.7016294761723634,0.3994183216398646,112.0,637.0,57.08044227110483,34.84,57.1207541052344
1.0,1.6611222719052978,0.07675176236503736,0.406201471479504,0.5223420980856058,0.16460266636140106,1.6142709356362284,0.34529768054282134,112.0,637.0,45.63952944124411,34.84,45.28441458869104
1.0,0.7425603614522029,0.10312162603866674,0.40060284689744474,0.28811659114904487,0.2733823325402078,1.1896875503587006,0.2354927277499052,112.0,637.0,48.93091480127285,34.84,48.697209778697996
1.0,2.6066487526302202,0.4861532416276668,0.19149101068358745,0.2975138578508892,0.2755880996548893,3.8583775961264912,0.364595250584781,112.0,637.0,59.44819787921158,34.84,59.1209041686213
1.0,0.4507348454482745,0.5924191858964999,0.18120562771768714,0.563763025548893,0.08750217233537244,3.0747616425793587,0.3016467530483222,112.0,637.0,59.60593215146878,34.84,59.839520028624676
1.0,0.8385048786486666,0.30931877787317164,0.4743011698724586,0.3895397025339433,0.1715182529217389,1.7703230961696947,0.24587725362937732,112.0,637.0,50.77249792389562,34.84,50.47896532026365
1.0,3.027836757049653,0.4831609667618439,0.23314595485287803,0.4534339554415373,0.13292103292083293,1.4757755099196244,0.19024527723850382,112.0,637.0,43.37726710400953,34.84,44.640217672351106
1.0,1.5247531997154178,0.6411657503207218,0.24273359399027603,0.18682900792084933,0.37464784451565314,5.0,0.3361792112099226,112.0,637.0,65.58200383284164,34.84,65.19448533055987
1.0,1.0307109510114218,0.25367754699343553,0.22025062613117882,0.3384409013723175,0.11208388382522391,1.3166284346276338,0.23801696568428282,112.0,637.0,45.186509925136136,34.84,46.04293325657064
1.0,4.0,0.3563718313683704,0.40078388607680243,1.0188056588832974,0.41854662436407,2.2544207892573023,0.31786909891533993,112.0,637.0,41.22742769366485,34.84,39.65287156111683
1.0,1.176013719173091,0.248432289652893,0.5480156260451735,0.18047587672571858,0.14488848861894243,1.471661157903837,0.39462844662722624,112.0,637.0,60.56473010100032,34.84,61.510935967030086
1.0,1.8630337650620676,0.46861148973519823,0.2489708619620242,1.0544932105457634,0.42267703014795666,1.6644580635422326,0.23326548111230522,112.0,637.0,57.52845721552821,34.84,58.10523550271681
1.0,0.8603615979491221,0.137274140569176,0.6081098725474146,0.5010010121576773,0.13001124417417237,1.4167681776633287,0.3840830211977492,112.0,637.0,43.29971275739102,34.84,43.15105096526124
1.0,0.771860679402157,0.3506794119001985,0.19632941507367005,0.33680620828136426,0.3230692156467801,0.7235602690356404,0.21574278492169466,112.0,637.0,47.43925198194432,34.84,49.17432393562731
1.0,1.9211115523721167,0.08985592375764194,0.2177056462948919,0.3969422338867747,0.417138633416926,2.4359166364257767,0.39657296162793254,112.0,637.0,50.028537379758944,34.84,50.28277528592154
1.0,3.1701324290660113,0.7158711059477113,0.3131681787989143,0.8134284403204146,0.34807015486111187,2.764970392543099,0.4287883989203464,112.0,637.0,47.01012380100934,34.84,45.744536924040794
1.0,1.0566281465546854,1.0521888121781584,0.17767426735392985,0.14078780765200813,0.14192366037999404,1.4755943564085587,0.346520613200056,112.0,637.0,52.94973130133818,34.84,51.68144593165938
1.0,0.7376228948674439,0.12771912005434,0.3116382086085856,0.892222593815053,0.45977362013068807,5.0,0.311449591509961,112.0,637.0,53.368875701247866,34.84,51.80562501599026
